HS,AS,HST,AST,HF,AF,HC,AC,HM1_D,HM1_L,HM1_M,HM1_W,HM2_D,HM2_L,HM2_M,HM2_W,HM3_D,HM3_L,HM3_M,HM3_W,HM4_D,HM4_L,HM4_M,HM4_W,HM5_D,HM5_L,HM5_M,HM5_W,AM1_D,AM1_L,AM1_M,AM1_W,AM2_D,AM2_L,AM2_M,AM2_W,AM3_D,AM3_L,AM3_M,AM3_W,AM4_D,AM4_L,AM4_M,AM4_W,AM5_D,AM5_L,AM5_M,AM5_W,HTFormPts,ATFormPts,HTGD,ATGD,DiffPts,DiffFormPts,DiffxG
12.647058823529411,10.176470588235293,4.823529411764706,3.588235294117647,10.794117647058824,10.441176470588236,5.529411764705882,4.176470588235294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.20588235294117646,0.23529411764705882,0.01903114186851211,-0.5882352941176471,0.7941176470588236,-0.02941176470588236,0.5105485294117651
13.470588235294118,11.411764705882353,5.0,4.470588235294118,11.205882352941176,11.735294117647058,5.9411764705882355,4.147058823529412,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,-0.0017301038062283738,0.6470588235294118,-0.2647058823529411,0.0,0.03001879411764663
8.382352941176471,8.393939393939394,2.7058823529411766,3.0606060606060606,12.294117647058824,10.606060606060606,4.470588235294118,3.5757575757575757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08823529411764706,0.12121212121212122,-0.03633217993079585,-0.6666666666666666,-0.6515151515151516,-0.03297682709447415,0.02927170454545469
13.5,14.323529411764707,5.617647058823529,5.470588235294118,11.823529411764707,11.441176470588236,5.117647058823529,5.911764705882353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.35294117647058826,0.29411764705882354,0.04065743944636678,0.6470588235294118,0.5588235294117647,0.05882352941176472,0.30350641176470594
15.515151515151516,10.666666666666666,5.636363636363637,4.212121212121212,10.393939393939394,11.272727272727273,6.484848484848484,4.515151515151516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.12121212121212122,0.014692378328741965,-0.5454545454545454,0.5151515151515154,0.2121212121212121,0.6810718181818183
11.411764705882353,13.176470588235293,3.764705882352941,3.8529411764705883,10.764705882352942,11.529411764705882,5.0588235294117645,5.970588235294118,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20588235294117646,0.14705882352941177,-0.011245674740484428,-0.11764705882352941,0.1470588235294119,0.05882352941176469,-0.463477264705882
13.393939393939394,16.484848484848484,5.090909090909091,5.878787878787879,11.515151515151516,9.696969696969697,5.666666666666667,6.848484848484849,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21212121212121213,0.3939393939393939,0.009182736455463728,0.8787878787878788,-0.5757575757575757,-0.1818181818181818,-0.14059984848484808
11.323529411764707,10.242424242424242,4.176470588235294,3.8484848484848486,9.911764705882353,10.151515151515152,4.294117647058823,4.151515151515151,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2647058823529412,0.18181818181818182,0.009515570934256055,0.09090909090909091,0.13012477718360071,0.08288770053475936,0.1979334679144389
12.647058823529411,8.235294117647058,4.147058823529412,2.7941176470588234,9.617647058823529,10.323529411764707,5.470588235294118,3.411764705882353,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20588235294117646,0.23529411764705882,0.007785467128027682,-1.0,0.6764705882352942,-0.02941176470588236,0.5308383470588236
11.441176470588236,9.588235294117647,3.676470588235294,3.264705882352941,12.676470588235293,10.264705882352942,4.264705882352941,4.176470588235294,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.029411764705882353,0.08823529411764706,-0.01730103806228374,-0.47058823529411764,-0.26470588235294124,-0.05882352941176471,0.11408625000000039
10.666666666666666,8.393939393939394,4.212121212121212,3.0606060606060606,11.272727272727273,10.606060606060606,4.515151515151516,3.5757575757575757,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12121212121212122,0.12121212121212122,-0.01652892561983471,-0.6666666666666666,-0.030303030303030498,0.0,0.2888458666666668
16.484848484848484,12.647058823529411,5.878787878787879,4.823529411764706,9.696969696969697,10.794117647058824,6.848484848484849,5.529411764705882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3939393939393939,0.20588235294117646,0.02662993572084481,0.6470588235294118,0.17736185383244196,0.18805704099821746,0.1546048199643486
14.323529411764707,12.647058823529411,5.470588235294118,4.147058823529412,11.441176470588236,9.617647058823529,5.911764705882353,5.470588235294118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.29411764705882354,0.20588235294117646,0.01903114186851211,0.2647058823529412,0.3529411764705883,0.08823529411764708,0.36043723529411764
13.393939393939394,10.242424242424242,5.090909090909091,3.8484848484848486,11.515151515151516,10.151515151515152,5.666666666666667,4.151515151515151,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21212121212121213,0.18181818181818182,0.009182736455463728,0.09090909090909091,-0.1212121212121211,0.030303030303030304,0.2434489393939394
10.176470588235293,13.5,3.588235294117647,5.617647058823529,10.441176470588236,11.823529411764707,4.176470588235294,5.117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23529411764705882,0.35294117647058826,-0.01730103806228374,1.3823529411764706,-1.2941176470588236,-0.11764705882352944,-1.0298467647058824
9.588235294117647,13.470588235294118,3.264705882352941,5.0,10.264705882352942,11.205882352941176,4.176470588235294,5.9411764705882355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08823529411764706,0.23529411764705882,-0.01384083044982699,-0.058823529411764705,-0.32352941176470584,-0.14705882352941174,-0.5034660441176466
10.666666666666666,11.441176470588236,4.212121212121212,3.676470588235294,11.272727272727273,12.676470588235293,4.515151515151516,4.264705882352941,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12121212121212122,0.029411764705882353,-0.01652892561983471,-0.5882352941176471,0.3270944741532976,0.09180035650623886,0.0327208885918
13.176470588235293,11.323529411764707,3.8529411764705883,4.176470588235294,11.529411764705882,9.911764705882353,5.970588235294118,4.294117647058823,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14705882352941177,0.2647058823529412,-0.0034602076124567475,0.3235294117647059,-0.6176470588235294,-0.11764705882352941,-0.01663464705882367
8.393939393939394,13.393939393939394,3.0606060606060606,5.090909090909091,10.606060606060606,11.515151515151516,3.5757575757575757,5.666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12121212121212122,0.21212121212121213,-0.0202020202020202,0.30303030303030304,-0.303030303030303,-0.09090909090909091,-0.7200076848484848
11.411764705882353,11.411764705882353,4.470588235294118,3.764705882352941,11.735294117647058,10.764705882352942,4.147058823529412,5.0588235294117645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.23529411764705882,0.20588235294117646,0.01903114186851211,-0.38235294117647056,0.4117647058823528,0.02941176470588236,0.42110567647058783
8.235294117647058,15.515151515151516,2.7941176470588234,5.636363636363637,10.323529411764707,10.393939393939394,3.411764705882353,6.484848484848484,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23529411764705882,0.3333333333333333,-0.029411764705882353,0.48484848484848486,-0.8716577540106953,-0.0980392156862745,-0.9393987303030307
10.242424242424242,8.382352941176471,3.8484848484848486,2.7058823529411766,10.151515151515152,12.294117647058824,4.151515151515151,4.470588235294118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181818182,0.08823529411764706,0.0027548209366391185,-1.2352941176470589,1.0757575757575757,0.09358288770053476,0.44728704090909066
10.176470588235293,8.382352941176471,3.588235294117647,2.7058823529411766,10.441176470588236,12.294117647058824,4.176470588235294,4.470588235294118,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23529411764705882,0.08823529411764706,-0.01730103806228374,-1.2352941176470589,0.5588235294117647,0.14705882352941174,0.16618247941176445
14.323529411764707,12.647058823529411,5.470588235294118,4.823529411764706,11.441176470588236,10.794117647058824,5.911764705882353,5.529411764705882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29411764705882354,0.20588235294117646,0.01903114186851211,0.6470588235294118,-0.05882352941176472,0.08823529411764708,0.2157918235294114
11.411764705882353,13.393939393939394,4.470588235294118,5.090909090909091,11.735294117647058,11.515151515151516,4.147058823529412,5.666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23529411764705882,0.21212121212121213,0.01903114186851211,0.30303030303030304,0.1925133689839571,0.023172905525846693,-0.10452170677361838
10.242424242424242,11.411764705882353,3.8484848484848486,3.764705882352941,10.151515151515152,10.764705882352942,4.151515151515151,5.0588235294117645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.18181818181818182,0.20588235294117646,0.0027548209366391185,-0.38235294117647056,0.3404634581105168,-0.024064171122994638,0.2821784438502668
8.235294117647058,11.323529411764707,2.7941176470588234,4.176470588235294,10.323529411764707,9.911764705882353,3.411764705882353,4.294117647058823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23529411764705882,0.2647058823529412,-0.029411764705882353,0.3235294117647059,-0.9411764705882353,-0.02941176470588236,-0.6439732588235298
16.484848484848484,11.441176470588236,5.878787878787879,3.676470588235294,9.696969696969697,12.676470588235293,6.848484848484849,4.264705882352941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3939393939393939,0.029411764705882353,0.02662993572084481,-0.5882352941176471,1.236185383244207,0.36452762923351156,0.6044825552584661
9.588235294117647,15.515151515151516,3.264705882352941,5.636363636363637,10.264705882352942,10.393939393939394,4.176470588235294,6.484848484848484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08823529411764706,0.3333333333333333,-0.01384083044982699,0.48484848484848486,-0.5775401069518717,-0.24509803921568624,-0.8278789567736187
10.666666666666666,13.470588235294118,4.212121212121212,5.0,11.272727272727273,11.205882352941176,4.515151515151516,5.9411764705882355,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12121212121212122,0.23529411764705882,-0.01652892561983471,-0.058823529411764705,-0.26114081996434946,-0.1140819964349376,-0.3566589055258462
8.393939393939394,12.647058823529411,3.0606060606060606,4.147058823529412,10.606060606060606,9.617647058823529,3.5757575757575757,5.470588235294118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.12121212121212122,0.20588235294117646,-0.0202020202020202,0.2647058823529412,-0.2896613190730837,-0.08467023172905525,-0.561357301604278
13.176470588235293,13.5,3.8529411764705883,5.617647058823529,11.529411764705882,11.823529411764707,5.970588235294118,5.117647058823529,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14705882352941177,0.35294117647058826,-0.0034602076124567475,1.3823529411764706,-1.2647058823529413,-0.2058823529411765,-0.567443382352941
11.441176470588236,10.176470588235293,3.676470588235294,3.588235294117647,12.676470588235293,10.441176470588236,4.264705882352941,4.176470588235294,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.029411764705882353,0.23529411764705882,-0.01730103806228374,-0.5882352941176471,-0.26470588235294124,-0.20588235294117646,0.06067079411764764
13.393939393939394,14.323529411764707,5.090909090909091,5.470588235294118,11.515151515151516,11.441176470588236,5.666666666666667,5.911764705882353,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21212121212121213,0.29411764705882354,0.009182736455463728,0.6470588235294118,-0.339572192513369,-0.08199643493761141,-0.20178685204991087
15.515151515151516,8.393939393939394,5.636363636363637,3.0606060606060606,10.393939393939394,10.606060606060606,6.484848484848484,3.5757575757575757,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.12121212121212122,0.014692378328741965,-0.6666666666666666,0.48484848484848486,0.2121212121212121,0.9699176848484851
13.5,10.242424242424242,5.617647058823529,3.8484848484848486,11.823529411764707,10.151515151515152,5.117647058823529,4.151515151515151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35294117647058826,0.18181818181818182,0.04065743944636678,0.09090909090909091,0.7771836007130126,0.17112299465240643,0.7487422032085562
12.647058823529411,13.176470588235293,4.147058823529412,3.8529411764705883,9.617647058823529,11.529411764705882,5.470588235294118,5.970588235294118,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20588235294117646,0.14705882352941177,0.007785467128027682,-0.11764705882352941,0.3529411764705883,0.05882352941176469,-0.09650026470588258
8.382352941176471,9.588235294117647,2.7058823529411766,3.264705882352941,12.294117647058824,10.264705882352942,4.470588235294118,4.176470588235294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08823529411764706,0.08823529411764706,-0.03633217993079585,-0.47058823529411764,-0.5588235294117647,0.0,-0.1127670235294117
12.647058823529411,11.411764705882353,4.823529411764706,4.470588235294118,10.794117647058824,11.735294117647058,5.529411764705882,4.147058823529412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20588235294117646,0.23529411764705882,0.01903114186851211,0.6470588235294118,0.20588235294117663,-0.02941176470588236,0.09051673529411786
11.323529411764707,10.666666666666666,4.176470588235294,4.212121212121212,9.911764705882353,11.272727272727273,4.294117647058823,4.515151515151516,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2647058823529412,0.12121212121212122,0.009515570934256055,-0.5454545454545454,0.5846702317290553,0.14349376114081996,0.38564634670231746
13.470588235294118,8.235294117647058,5.0,2.7941176470588234,11.205882352941176,10.323529411764707,5.9411764705882355,3.411764705882353,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23529411764705882,0.23529411764705882,-0.0017301038062283738,-1.0,0.6176470588235294,0.0,0.6149858176470586
11.411764705882353,16.484848484848484,3.764705882352941,5.878787878787879,10.764705882352942,9.696969696969697,5.0588235294117645,6.848484848484849,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20588235294117646,0.3939393939393939,-0.011245674740484428,0.8787878787878788,-0.7950089126559714,-0.18805704099821746,-0.6662272317290543
